#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-06-15-12-27-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1781507059.630068	Cfmxw7hEfsXLTTZWf	192.168.244.128	58636	192.178.211.84	443	tcp	ssl	77.491091	6056	5708	SF	T	F	0	ShADadFf	17	6756	20	6512	-	6
1781507100.568074	CaZ8ax2dyQYmZtTjgj	192.168.244.128	68	192.168.244.254	67	udp	dhcp	11.175107	591	600	SF	T	T	0	Dd	2	647	2	656	-	17
1781507111.775623	C2myS21gMYc7jFaHx	fe80::209e:fbda:fed3:a44	143	ff02::16	0	icmp	-	0.807344	80	0	OTH	T	F	0	-	2	192	0	0	-	58
1781507092.540399	C6KFQ32BGIqQHfxPTc	192.168.244.128	42575	142.250.66.3	443	udp	quic,ssl	34.859693	6996	7150	SF	T	F	0	Dd	13	7360	14	7542	-	17
1781507182.938020	C40DU63xBg65J58hYa	192.168.244.128	39547	192.168.244.2	53	udp	dns	0.011075	34	84	SF	T	T	0	Dd	1	62	1	112	-	17
1781507182.942263	C6jyj92hTvOBnksyUh	192.168.244.128	55138	192.168.244.2	53	udp	dns	0.013095	68	196	SF	T	T	0	Dd	2	124	2	252	-	17
1781507019.317244	CZZEbs4ssCdehM7wab	192.168.244.128	44990	104.17.24.14	443	tcp	ssl	170.263147	2754	2016	SF	T	F	0	ShADadFf	16	3414	17	2700	-	6
1781507185.338845	CKcixp8eJ8RON3gy8	192.168.244.128	34166	192.168.244.2	53	udp	dns	0.014847	88	132	SF	T	T	0	Dd	2	144	2	188	-	17
1781507026.904679	Cnrt5w2eWcQ9Ao9Zd4	192.168.244.128	51454	104.17.24.14	443	tcp	ssl	170.835994	2233	4127	SF	T	F	0	ShADadFf	17	2933	17	4811	-	6
1781507195.911355	CkIFJ325NfR3qleI35	192.168.244.128	35964	192.168.244.2	53	udp	dns	0.012172	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781507212.833373	CvR9ee3SIMjW5bov4d	192.168.244.128	35468	192.168.244.2	53	udp	dns	0.009758	66	110	SF	T	T	0	Dd	2	122	2	166	-	17
1781507223.233353	CvTUvjoLOifkoEIyg	192.168.244.128	52053	192.168.244.2	53	udp	dns	0.010425	44	60	SF	T	T	0	Dd	1	72	1	88	-	17
1781507223.374043	CROqykf7uKfTK8aX	192.168.244.128	34981	192.168.244.2	53	udp	dns	0.009457	33	49	SF	T	T	0	Dd	1	61	1	77	-	17
1781507185.372686	CEciwSqVIh3cNnVqh	192.168.244.128	59725	142.250.206.10	443	udp	quic,ssl	0.203220	8247	5402	SF	T	F	0	Dd	9	8499	8	5626	-	17
1781507235.788231	Cvt5vS25lM5SS31Ouj	fe80::209e:fbda:fed3:a44	5353	ff02::fb	5353	udp	dns	-	-	-	S0	T	F	0	D	1	189	0	0	-	17
1781507235.794130	C1ir4L3oORukr5lOp4	192.168.244.128	5353	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	169	0	0	-	17
1781507235.796758	CoCshU1mokmDBZO2ub	192.168.244.1	57295	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	169	0	0	-	17
1781507240.690989	CWnXWm3lJd2jbinto2	192.168.244.128	56813	192.168.244.2	53	udp	dns	0.009600	74	118	SF	T	T	0	Dd	2	130	2	174	-	17
1781507240.706567	CWDbFG3JJBMrU8hS3k	192.168.244.128	40666	192.168.244.2	53	udp	dns	0.004299	37	53	SF	T	T	0	Dd	1	65	1	81	-	17
1781507240.742235	CiXQ3r1pAGNcPMusif	192.168.244.128	56740	192.178.211.84	443	tcp	ssl	10.121434	9342	6823	SF	T	F	0	ShADadFf	18	10082	23	7747	-	6
